domain,ctr,count
kK1vqps0G9mYgMKE5SmAvuT8ENcdaq1fx1L,0,1
trqRTumJMo1mwMxourqx-FTRmT2,0,4
DDsgtK9SQqK0jMd85SqW,0,14
tAsETv1cQoq81m58uG,0,11
e1F0tDn7OxscFsf,0,2
trqRTu1vg9NbFY59uKpRUFTRmT2,0,1
3K1-tx1vMNF7jQL9egCWvp2_mNqz0Yq2xFlVy5MO,0,1
3S9JGeTEgTl7gM18UJBWvpdh,0,1
51LxZDn0GTNhJdqo5SqfNX,0,1
5dSNt59EXNzrJIaWedp9cv56oTCiYd56,0,7
trqRTuMJMqq8DYurumpENpn,0,3
er1vl65JdoNRwM1rJFnWvpdh,0,1
trqRTv1oQqsyjgSK5SqW,0,3
kDsgtK9oXTuRFMB4JKTI,0,1
trqRTJzSPI1faNKbuKz,0,167
trqRTuuaQqs0wqKbu-,0,24
trqRTuqJgI5NgMmxaMpENpn,0,8
trqRTupmBqdIaM1hcMpENpn,0,6
trqRTuu0XTq4JddxvspWUvj,0,58
trqRTvNcMoc7gspy5SqW,0,3
trqRTv5yXQqI1m58uMpEN0,0,419
trqRTvMYXI1f1m58uG,0,1
trqRTJkrgZp91m58uMpEN0,0,107
DSR-GusoQ9qNjMk4JKTI,0,5
eSMbQK9aQQd8gsNruSLWvpdh,0,1
3J2-ZDzrOTm_1m58uG,0,4
trqRTJpaM9KEjMKEwK1IUvB_oT1A,0,10
trqRTuSoGNl9DQj4JKTI,0,1
trqRTvKvgo1YgMK0uKTKvx5sm5d8SdC,0,3
5110QvuaMTN71YF_JKmrNFTRmT2,0,1
D1pgTvpuLpscFsf4JKn,0,1
kKMuGK9NQodc1m58uG,0,1
trqRTJjSO62skqKbuKz,0,1
DrKEtF9NdNdvjMxY5SqfNX,0,1
DSMJquMWBTT7X9KhuSxzqxMzmw,0,1
trqRTvFoMZl7gspy,0,4416
trqRTvFYG9mmJ9KbuKz,0,50
3ra-lvFvGZk7gspy,0,5
tK2-BvFaM9z7gspy,0,1
lJ1bGx50Oynxamb4UFp4oKTRmT2,0,1
trqRTuNoG59rXMKE5SqfNX,0,1
tKKvQ5uydNuIJOB4JKTI,0,1
eSMJqvNNGqsmgMsr5Sk_vST9o6jVJq1fx1L,0,1
trqRTuqJgIkrggMsuAlWNxup,0,1
trqRTudJgo17Xguf5SqfNFTRm7,0,9
eD1gqvNNMIl73QdivKxEqxMzmw,0,1
5KF-tx1JMxs8FhMmUMpfoxb,0,1
trqRTvuJMNFrFhMEJFTzc5d6M9FnSU,0,1
trqRTv5RQQTYgMKia1FWUKTRmT2,0,1
kK9rQxk0gIq7DZa_lMpENpn,0,12
trqRTvu-G9Mf1m58uG,0,1
kOjEC19uBQNxXdC4JKTI,0,34
trqRTu1EMTxNjgFruSjWvpdh,0,1
trqRTuxvX9T7wOk4JKTI,0,1
DFpETudYBQj7gsz,0,29
trqRTvprBIk7gsz,0,15
trqRTvdUjNsowTKbuKz,0,1
DSMJquMuX5soXOMfa1EWvpdh,0,9
trqRTuMujNuvFsSrJF2Wvpdh,0,87
2OBrG19wQqNEXqKbuKz,0,2
trqRTJ5wBob7gspy,0,13
eF9NqpsYdN1RFt,0,4
trqRTu17GQ18wgT8uSjWvpdh,0,4
lKF-tyuEMNFNjMd4cSEWvp2_mNqz0Yq2xFlVy5MO,0,1
5r1StpsEgusSFhq8UJkWvpdh,0,2
3KE-QyFaMoj7FmMs,0,2
DSFFl5p0dNTYXgk4JKn,0,9
trqRTu5uX9T4XdN8vDdroST_-oa,0,1
lKF-qpa0jqmUagk4JKTI,0,1
lFuXeyL0XNxRFmu-aJRWvpdh,0,1
3K1-tS97GQ1bgMm45Spr-P,0,2
trqRTuq9g9uojmb4JKn,0,13
trqRTuxJXTq4jMdxvAuyUvmnoTxhSsBHr1qZ,0,2
lD1we59cMTqYjmb4JY50qxSRg6bpFsu2x-,0,1
5dSEe5xRXqsb1gkhlOksqxKIYoN8S91fx1L,0,1
3r1Ne59-Bqsb1obIeFqxvFTRmT2,0,2
511vQxFJMufs3ocs5SqW,0,1
5JdSQpdRdN17,0,2
51TFG5Smg9uRw9KbumpIvusyYq1KST1fx1L,0,1
trT4BuS9doTIJdd45SqE,0,1
trqRTudNBqsvgsmscFuYoxpyYxd8SdC,0,1
51KNqK9oGq1mXqKbuKz,0,37
trqRTuScQNd81m54,0,4
5F1xGedRdN5YagTmJMpENpn,0,1
trqRTJz8OyTrjTKbuKz,0,2
eSFNGuqJMNFcjdB4JY50qxSRg6bpFsu2x-,0,1
trqRTuNxOyBx1m54,0,5
trqRTudRQQk7jMK0uW,0,34
trqRTJB9Lq9rFqfflOBzQDB_oNuAEm1nrd5z9_,0,1
kJ2-e5SojTNsjqKbuKz,0,134
5KF-tu50doToXMS8uspENpn,0,1
trqRTvNNQqK7jgM9JFEWvpdh,0,2
trqRTuTyB9Kx1m58uG,0,1
trqRTJ2SBol7gspy,0,23
kFF-l59cdNxYXM1rJF2Wvpdh,0,1
trqRTJnrO9581m58uG,0,287
trqRTuuUQqs81m58uG,0,2
eSSxTJk9dN1RFt,0,8
lKF-luuJgTz7FdmhcDFrBDc_oT1A,0,2
tOzSCK90GQk,0,6
kKNFGK89Pva91m54,0,3
5KFgl5NoGeCxDZc4JKnWNu5f-o5nSMkHr1qZ,0,1
trqRTvuvg9SI1mKYUV,0,256
kKMol5pEMQl7go1-5SmEQAcKM9FnSU,0,1
trqRTu1oQI5vFd84JKTI,0,73
31R-Q65uMuscFsf,0,15
512-GpMwXQL7gspy,0,1
trqRTvMRQNqNwqKbuKz,0,31
trqRTuNoMo5Y1m58uG,0,8
trqRTuScXTNogmC4JKTI,0,1
erdgqu18QQc7FMB,0,1
lD1-tvk0BTd4g9KbuKz,0,2
trqRTu9vX9mYgMKia1EWvpdh,0,4
trqRTu5IMIqUgMn4JKn,0,1
lJ1Ylek0Q9s9jgmh5SqfNX,0,1
DSdEtAk4dN1mjMKoUKRWvpdhM9Fi,0,1
DFpETuMJMouf1mKYUV,0,1
trqRTuMogNxbgMsYvspENpn,0,3
trqRTvdvgoMYgsByJJ5Ec5xp-NFT7YFhuKNC90,0,1
trqRTJk9Oeas1m58uG,0,108
eSMJqvuJMNj7JMlK5SqfNFTRm7,0,3
trqRTvpoQqshgMz4JSSH,0,19
lFMbquMRBTT71oc_lOBWvp2,0,11
3F1-tydNXqKrXMbWeOLhqxM_M9TyEdmTx1dCNpmLs7,0,3
trqRTudNQQ1mXM1ouspENpn,0,9
eSSEZF9YMI5RJmFourlWvpdhM9Fi,0,9
DFa-exp7g91mjMKo5SqfNX,0,9
5K9-tx54BQ5h1md-uAFKqxMzmw,0,1
trqRTuxvBqsojMNoumpENpn,0,923
trqRTuMJMqq8adp4u1SWUFT_-oa,0,2
kJ2oQy50X9Th1m5SaFpYUv16M9FnSU,0,1
kK1Xt5u8GqNhwMd45SqWqxprbTNpSdT2uKNC90,0,1
5dSNt59EXNzrgQjh5SsyovuRmxd8SdC,0,3
lFMbGeFoMNFcjdb4JS1ycpa_oT1A,0,1
trqRTvMoMvFoFNKbuKz,0,6
trqRTvdvBTT7XTKbuKz,0,63
trqRTJ2rGIFh1m58uG,0,6
trqRTu5xjoNf1m58uG,0,1
trqRTJMvGZl7FmMs,0,5
lD1Nl580Pea7gspy,0,10
kFKyl59cj5scFNKyJF9ro5dsmpd8SdC,0,1
trqRTv1xgI5RgsR4JKTIqxM_,0,1
tsxJt65uMIF71mKYUV,0,8
trqRTvuYMZk7FmMs,0,636
DFuFGpC0MqN7jM1oumpEN0,0,1
31R-ZD2ILec7gspy,0,39
kJTXl580Q9Kr,0,1
trqRTuqYjpscFU,0,141
trqRTvFwMIarJsxAwJkWvpdh,0,11
kA2-QekrOek7gspy,0,1
DS2-lvFvGZk7gspy,0,17
eSxbtS9aM98,0,1
DDsvTv50XTuoFqKbuKz,0,12
kKK-tyNNMIl7Fdd8aKjWvpdh,0,2
kJ1EGpqEgusywgToumpEv_,0,1
tKFgqvpodvcyDM5SJMpENpn,0,2
trqRTuFoP5scFsf,0,53
eKF-tx1oMNF8jdd45r1SB1TRmT2iYdL,0,1
trqRTuMEgIFYFqKsU-,0,1
eSSvQxFvdoTIJdd45SqE,0,1
tSk-exp7g91mjMKo5SqfNX,0,1
kFFgqyuydNdoJYdrumpENpn,0,3
ersbQv1RdNu-DIjh5SqfNX,0,3
trqRTuTaQ9f7FmMs,0,11
trqRTuxJgNSowOuou1ssvv1yYIjiYd56,0,1
trqRTJk8Ov27FmMs,0,214
5KFwt19-gNb7gspy5SqW,0,6
l1F-tyFoQqz7gmdraKjWvpdh,0,1
eSMrQxFydN1RFqKbu-,0,331
trqRTvMEBTTxjqKbuKz,0,10
eSEYCDC4Oyk7jdkWespENpn,0,1
eSMgquMNQqc7kZjKtdpEN0,0,52
l1Fxl59cjQqvFm5YvKmyqyMIm9qyrglHr1qZ,0,1
lFMbquMUQqsb3oCz5Sk_vST9o6jVJq1fx1L,0,1
51KmTu5Jgo5mFs84JKTI,0,4
trqRTvduGZm_1m58uG,0,3
trqRTuMyjTNvFma4JKTI,0,1
trqRTuq7GqqRFm9ruSFRvupyYpd8SdC,0,6
519-tea0GIqcjdM4wspENpn,0,15
trqRTv1yjo5s1m58uG,0,7
kS1Ul5p0dv24kQbA5SqfNX,0,2
trqRTvNIOvL91m58uG,0,2
3FMXZAjSPpsyjgTYagbWvpdh,0,1
DSMvqun0XTTEwMKEv11fqxMzmw,0,48
trqRTuMJMNuIFs5SwMpENpn,0,13
trqRTvNNM9sbXhM8aDFfqxMzmw,0,37
trqRTuFwQNT71m54,0,22
trqRTJpYM9k7Fh1E,0,30
trqRTvTojNuYDZ2I5SqfNX,0,1
5DFEG58rdNC4gNKAuAF0N6R_oT1A,0,1
eDl-l6p7GqTN1m58uG,0,1
trqRTuMEGTNc1mKYUV,0,18
D1xYG5p0X9qU1m58uG,0,2
trqRTuNoQqsbJhMEJFT8vuC_oT1A,0,1
tKdre59WB5scFsf,0,5
kFFgquqvB5sYFMMYwMpEN0,0,3
D1mvBe50de27Dm9rJFpRqxTy03,0,1
DFpETu1bGTNh1mKYUV,0,6
3K14lpsydvaWkZl4JKn,0,1
DF1vluu0Gxs_jgmYegLKqxMzmw,0,4
trqRTuq4QqR7gsz,0,4
5FKNe59aBQpYFma4JS1ycpa_oT1A,0,1
trqRTuMvjNNhgMKEcSmyqxMzmw,0,2
DFmbtS9rg5scFsf,0,583
trqRTumoGqq81m54,0,384
trqRTvqJQI1IaTKbuKz,0,18
lFMJquNoQqsb1mMmwFpRqxM_,0,1
trqRTudNGqs81mpWwspEN0,0,7
tKF-tS84OqB7gspy,0,1
ersgexk0BTTRXdMzJJCWvpdh,0,2
kKKvqup0doNRwM1rJFp8-FTRmT2,0,2
trqRTvubXy2s1m58uG,0,378
3F90tej0gI5RgsxfU11_qxMzmw,0,4
trqRTu1JgTNsjMB4JKTI,0,25
lKF-tyuvdNSvFMM4wspENpn,0,1
trqRTudNBqsvJhTYJKSYNeMp-NNKFsu2x-,0,1
5F1RQS9cMTKUgM8htmpENpn,0,1
3JpFl5C0Q9Kr,0,3
DSKFGvl0BTq4gM9muMpENpn,0,1
l19-tyNNMIl7jd1WJspENpn,0,1
5KFwt19aQqNswMz4JKTI,0,80
kFF-l65JdNdbF9Kbu-,0,1
DFpETuSaGTuRFMB4uSFK,0,38
lKFgqv1JMI5y1m1hvKqpqxM_,0,1
6gnmVDkSPTL7jdzzespENpn,0,1
eSF-txpSMIdo1msovOBAGSTRmT2,0,2
kF9XTvF0Qea7gspy,0,2
eSMvlv50gTq7XIBWedp0Qxl_bqj2wIlHr1qZ,0,1
kKK-tyNNMIl7gmdrJK1yqxMzmw,0,8
trqRTu9JMo1mjMFoc1SWUKTRmT2,0,5
k1xSQupuQQN-wMz4JKTI,0,1
trqRTvdNBQpxjMKEJS1fqxMzmw,0,1
k1SaTud0G9dv1m58uG,0,31
DFujeF9YMId7jMKEv1Tz-1TRmT2iYdL,0,5
trqRTvdogqNUFsxY5SqfNX,0,2
trqRTJ5vgIc7gspy,0,1
kK1gq61NdN1ywsL4JKTIqxM_,0,3
trqRTu9oG9q4jMdzuA59U1TRmT2,0,1
eKF-Qy1JdN9o,0,11
trqRTuN0joNUjm58uMp4ovb_oT1A,0,1
trqRTuSoMTcsDQc4JKTI,0,3
tSa-Gy5-B5scFsf,0,56
lD1-exFvMNj7JMlK5SqfNFTRm7,0,1
tS1-Gx50dNNvgmB4JKn,0,2
lFMgquNoQqsb1m1oaFqYcFTRmT2,0,2
trqRTJC4Pquogg1s5SqfNX,0,4
trqRTu5mBQMogmE4JKTI,0,1
tr1uG189Pva91m54,0,7
3F9Elpp0dNSvjM9oaMpWUvj,0,1
trqRTuxJQyl4jgT8wdpEN0,0,9
5KKbGyk0Q9uYFmdxJF2Wvpdh,0,1
3FCYVAzIPus-FspmvJlWvp2,0,1
trqRTuTEGNT7X9Kru-,0,2
5Dj-QeNEMNlW1m58uG,0,392
51Kjq5sRXpscFsf,0,1
kK14t19rG6a7gspy5SqW,0,3
eD14lpsydvls1m58uG,0,5
trqRTudJQI5IJ9sovrBWvxxV,0,1
6hLEVK98GqN_jdd4wANYNxb_oT1A,0,1
kKc-eu5RXp9fgM9xv11sUvl_m9NT,0,3
trqRTuSoXNq8jTK4wJB,0,1
trqRTvdEMIdc1m58uG,0,6
6hLrZ198GqN_jdd4wANYNxb_oT1A,0,1
DFFaV19IQIFU1m58uG,0,20
5F1RQS9wQqsNgMn4JKn,0,8
6hlrC19-M9C83ZB4JKTI,0,1
31drTus0MTN7XqKfadpEN0,0,119
D1C-l650X6nx39KbuKz,0,1
tr2-VDj0Q9Kr,0,3
trqRTvprB9Es1mKYUV,0,2
eS1gQudNdo1vjM9hvKufNpj_oT1A,0,1
51KxGpuSMZc7gspy,0,1
trqRTv5vGT18J9KbuKz,0,2
eSMJqvuJMNj7gmu85SqW,0,1
3S9NtKxEMNxYFmB4JKn,0,1
3ApbquMEdqxvgNKWUG,0,2
eKF-tx1oMNF8jdd45rSf-uqIoNCiYd56,0,1
trqRTvKEGq9mwMKswJkWvpdh,0,2
3Kn-txnYMT27gspy,0,37
trMmQxNadoN7JsNouSN4cFTRmT2,0,1
trqRTuxyjQq9jMd45SqfNX,0,2
eDqgQyN9O6ax1mLWJmpxvABHg5d8SdC,0,1
trqRTudNBqsoJsMruS5fo6Fzmxd8SdC,0,1
trqRTvprdq9YFmuiaMpfoxb_oTC,0,44
eAf-eujydN1RFt,0,51
kSFEQyKJgNTNXqKfuF1Ecp9y-omIrT1fx1L,0,1
3FmbGx57dNTfXML4JKTIqxM_,0,1
kK1gQv1mBqsbXgL4JKTI,0,1
trqRTuuIQqsbjOMo5SqfNX,0,20
tSb-lpsyjqc7gmd8wSFWUKT_-oa,0,111
6hL7ZS98GqN_jdd4wANYNxb_oT1A,0,1
trqRTvpuBNNrF9KbuKz,0,238
tSK-quuJMNxY1obIeFqxvFTRmT2,0,2
lKSEtxTmdNC4gNKAuAF0N6R_oT1A,0,1
kFFjlp50GxsyXZc4JKTIqxM_,0,2
kSK-tS97GQ1bgMm45Spr-P,0,1
trqRTJTbMTR7gspy,0,133
6hLEZS98GqN_jdd4wANYNxb_oT1A,0,3
3J1ot5FEM95NXg5R5SxSbx8_oT1A,0,1
er1me580MT2,0,39
D1pXqy1xOeBW1YdAtmpENpn,0,1
l1FXl580MQN-wMzz5SqfNX,0,2
trqRTvNojqT7kQb4JKTI,0,3
3FTElF98GZFN1m58uG,0,1
trqRTudEM9xUwMqmcMpENpn,0,1
l1FUl55rXqT7amNrcFFSvvM9bud2SOms4m5CIpf,0,2
trqRTudvMqN7X9KbuKz,0,23
trqRTudoBIqfgMKE5SqfNX,0,4
D1mJBpn0L6Bs3TKbu-,0,23
trqRTuu0GTNv1MF8vrFIoKTRmT2,0,4
kK1-tyuJMNj7JM94aJjWvpdh,0,1
51F-txNyB9q0jQCAlOEWvp2_oT1n7smhuK5AWX,0,1
trqRTvNvgNKcjdd45Spr-P,0,21
trqRTuTEgNqN1m58uG,0,6
erf-VDj0Q9Kr,0,12
tAsRe59-X5svgmd4wspENpn,0,3
trqRTvdygoNvgqKbuKz,0,1
DSK-tydNX5svgmd4wspENpn,0,20
trqRTv5YBQFY1m58uG,0,8
DJj-VDj0Q9Kr,0,2
trqRTudvX9T7Xh5h5SqW,0,1
eFFjlK9EMNxYFmB4vKbWvp2,0,13
trqRTuFyQqsbFMMrc1EWvp2,0,1
trqRTJk8GTb7gspy,0,190
6gfYZF9WjQcyDZ24JKTI,0,4
DSKvTvTyBQFoFNKbuKz,0,4
DFpETudNBqsvkQB4uSFK,0,22
3KdFeuTwdNsowH,0,17
3F1-BpuJMNj7wMsrUKEWvpdh,0,20
trqRTuSJM9uIgMKEu1EWNxup,0,709
trqRTuT7BqFmwdNhJSFS-uMr0q9nS91fx1L,0,2
eruot59aBZqvFma4JY50qxSRg6bpFsu2x-,0,1
trqRTvTEMNq7gmMRwJ5Ivu2_oT1A,0,1
3rsxQpSygxs7Xgl,0,2
tKKvBuFEX5syXZc4JKTIqxM_,0,1
3K9SeDTmMIq7XsB4JKTI,0,198
lA14lpsydvaWkZl4JKn,0,9
5dScGpsyQ9arwZB_tmp9cv56oTCiYd56,0,1
eSMgquMNQqN0jMKhuspEUFTRMNjiYd56,0,1
e1C-lxpoMTTY1mKYUV,0,4
trqRTvKJM95h1m58uG,0,58
eSMvluuJjNuIgMKE5YbiBDj_oTC,0,13
3KFxl59IX9b7gsz4uF18Uv1zmqLiYd56,0,1
trqRTuxIQ9TYaOM45SqfNX,0,3
6gCyZS9UQIFSFqKbu-,0,1
trqRTuF0BN5faOa4JKn,0,1
DDTcTuLrjZb7FmMs,0,6
tS90tK9vQNNbXMdW5SqfNX,0,67
eSMge599B5sUgMmRwMpENpn,0,1
kDC-lyd8Q9uYFmC4JKTI,0,1
eSMgQuk0XTm7jNK4wJB,0,4
lKFgqxk0g9uoaMm4whbWvpdh,0,1
l15NGK9YGvl8DTKbuKz,0,3
trqRTJ28PyL7gspy,0,18
51Kml5dEMoL7FmmbuKsYoppzmqpI7q1fx1L,0,1
6hnRTvMvBQmmgMKEUK1WUKTRmT2,0,3
3DMmteTxdN1bXY1YaFNx-1TRm7,0,1
trqRVK8yPe2skTKbuKz,0,9
eK9Nle1oQIL7Xssz5SqW,0,198
3r1gquMWBTKI1m9rwSjWcuuRbouOFsu2x-,0,1
Drq4BK9RBT50wTKbuKz,0,4
l1K-euuJMufIkTKbuKz,0,18
erj-VDj0Q9Kr,0,293
HOpFBvC0Q9Kr,0,1
DSMgqyuJMNj7jd1WJspENpn,0,1
tS1XTvpoMqdIFddR5SqW,0,1
trqRTuMmjocs1m58uG,0,684
trqRTvKSg9b7gspy5SqW,0,3
DD1SqS8rPvL7gspy,0,13
5KKRTuqajN87gspy,0,1
DdREt51ydNsowH,0,30
DF1vluu0GxsyXZc4JKTIqxM_,0,49
trqRTJzSOyL93TfIegk_qx5xmN9iEdaHr1k,0,1
kFSEq5pSdvaWkZl4JKn,0,1
lDFme580Q9Kr,0,6
trqRTudyMNSIgMKxaFsiqxMzmw,0,7
eYB-Qxu8XQp4jMKs5SqfNX,0,11
trqRTuMEMNF0jMd8egLKqxMzmw,0,1
trqRTudNBqsvgmNx5SqfNX,0,221
kF9XQupSBq5R1m58uG,0,1
lALYTvTvg9FvjMz4uSFK,0,2
kFFgqxp0dvlyaMMA5SqfNX,0,3
eA14BuSvLpscFsf,0,2
3K1Se5umdN9vgsNruSjzGra_oT1A,0,1
trqRTvpoMNFNgMpAUF1WqJB2Xyc6Jq1I7F169pdnmTS3,0,1
trqRTud0B9m_1m58uG,0,6
lFMbG197GQ1bgMm45Spr-P,0,5
tS1XZ19RQQ1v1m58uG,0,43
kFF-BuFEX5sUgMmbJFEWvpdh,0,1
kJqjTvdaX5soXOB4JKn,0,5
tA1ml5p0do1YFsB4JKn,0,4
lD1gquqvMufhDQdba1LWvpdh,0,12
l1K-txFyQ5fIXZFm5Spr-P,0,6
tKKvBuFEX5sSjMM-aF1fqxMzmw,0,2
kA10e584PvB7go1-5SmEQAcKM9FnSU,0,1
5dSFt5s4Mx9W3qKxaJ1Avp2_oT1A,0,1
trqRTvuEXQNRwqKxJG,0,3
trqRTupmMT1RFs9ywFnWvpdh,0,2
eSMUGuMyQqf7admouKKyQDLAM9FnSU,0,1
trqRTuxJBQFR1mKYUV,0,3
eKb-qu58BZqv1m58uG,0,3
trqRTud0Lec7gspy,0,1
6OnRZS9UQIFSFqKbu-,0,1
DFKye590QqKoJNKIwObWvpdhM9Fi,0,3
kK1wt5a0Oe293oa4JKTI,0,1
trqRTu1-jTN7adb4JKTI,0,1
5A1bB5p0Gxf83oMia11fopSym9EiYd56,0,1
trqRTJLxPy27gspy,0,1
trqRTvdSMTThXgL4uA5R,0,9
trqRTudIjNK7XqKbu-,0,21
5FFJTvTvg9FvjMz4uSFK,0,1
31R-txx8dN17,0,5
eSa7ZS9aM98,0,4
traotu5ojTNvFma4JKTI,0,1
trqRTJk7MqTxJ9KbuKz,0,1
trqRTuxxjquN1m58uG,0,1
trqRTvdNQo191mKYUV,0,1
trqRTudmBqq41m54,0,2
trqRTu5rBq5I1m58uG,0,21
kFF-exFJMNj7Fdd8aKjWvpdh,0,1
DFpETvTEM99vXsB4JKTI,0,1
lAFYTv1cQoq81m58uG,0,164
trqRTuS8jNj7FmMs5SqW,0,1
eD1gqvNNMIl7gMK7UF9rqxMzmw,0,4
trqRTJkrgTKSFTKbuKz,0,4
trqRTvKSQNKRj9K4wJB,0,3
trqRTuFEMNFrgg24JKTI,0,1
e1Fgqus-Bq27JgM9JFnWvpB,0,1
tAqxGya7PvC4g9K-eSkWc5BnXykiYd56,0,1
l1K-txNoQqsb1muouSxyqxMzmw,0,1
DF9blS9IMIqUFhb4JKTI,0,1
trqRTu5mBQ5oggMsuAqf-uTxMoFySMmCuKNC90,0,1
eK9EGK9RBTl7wdpy5SqfNX,0,2
eSMgquM7Qqz7amsi5SKYo5qrYxd8SdC,0,1
DFpETJk7L627FmMs,0,14
lFSFTJk9dN1RFt,0,12
511EQxpcGQL7FMMYU1KrqxMzmw,0,3
trqRTJ2SO6u9Jmd4vKsY-5xzmxd8SdC,0,4
trqRTJubXqTY1mKYUV,0,2
5F1RQS9YQNTSjML4JKTI,0,32
l1Fye59cdNxYXM1rJF2Wvpdh,0,1
trqRTv5yjpscFU,0,9
trqRTudNBquogmC4JKTI,0,4
6KdEGS9aM98,0,11
emRRVra4dN1RFt,0,7
511ot5TJg9l7gsNYwJx0-vq8-oBiYd56,0,3
HOjrVrByPea91m545SqfN6Ny-udi0Yc,0,1
trqRTvK7MIuhJhqYwFfWvpdh,0,1
5DFEB5k0Q9Kr,0,1
tA1XtDjYGodoXqs_aFMrN6B_0T9i0M5Lyd5_IpM5fN9tAMuPHmuLTua,0,1
trqRTuNIBqs-g9Kbu-,0,1
5dxXevC0BNNvFhSSuAjWNxup,0,2
trqRTuxEMNqhgMc4JKn,0,6
3FF7t19UMTT8jTsEwF1_qxMzmw,0,1
trqRTuqoGN87gsz,0,28
tKMJex50XTq4FsFsa1FWUvj_oT1A,0,2
tKKoQp57MqK7jsMA5Spr-P,0,1
trqRTvpoQqsbDQ24JKTI,0,3
trqRTud0GqKS1m58uG,0,2
trqRTvMvMT1RFMB4uA5RqxM_,0,2
trqRTuxJMoqvFO5xaFkWvpdh,0,1
lJuYBK9xG9dIJ9KbuKz,0,1
kFFgquMRX5soXdM4wspEN0,0,2
lFj-Qu5RG9TYFNK4wJB,0,1
trqRTvpoMqN7XIC_ldpENpn,0,59
tK9ml5C0jqN7XsSrwJqxUuT8M9FnSU,0,211
trqRTuqyMNshFh1maFjWvpdh,0,1
kFFJtxpEL6n83Qa9ehcWGJ5KmqliYd56,0,1
kFF-BuFEMNj7JMlK5SqfNFTRm7,0,1
trqRTuFmG9sowTKbuKz,0,1
trqRTvMvMo1mXMzK5SqfNX,0,6
trqRTu1oGTNbgMsYvspENpn,0,10
3F1vey5odo1_XOLK5SqfNX,0,1
kFFglvk0QNTYjsB4JKTI,0,1
6hjYVF98GqN_jdd4wANYNxb_oT1A,0,1
51KmTJduGodRFqKbuKz,0,27
3r1vtpk0gZp8jNKbuKzWvp2,0,4
trqRTumyG9xY1m58uG,0,1
DSMgquMRBT27gmdrJK1yqxMzmw,0,2
trqRTvdaGqqv1m58uG,0,2
trqRTuTJXZ5SXMuou11pbFTRmT2,0,1
5KFwt19xQqSIFmu9JF2WvpdhM9xz,0,1
6hBEVK98GqN_jdd4wANYNxb_oT1A,0,1
3F9Elpp0dNuUJmk4JKTI,0,8
trqRTuNoQqsSjQB4JKTI,0,1
DFpETudNBqsvJMmEuKpRqxMzmw,0,12
kA1gq55oX9qYagB4JY50qxSRg6bpFsu2x-,0,1
trqRTvNojqMc1m58uG,0,8
trqRTuFyQenxDNKbuKz,0,7
trqRTvprOenxDQC4JKTI,0,13
519Xl5SvdvdSjMd4wspWUvj,0,19
3S1mG19bXqT7aMB4uSFK,0,91
trqRTu1og91RXhk4JKTI,0,7
trqRTu1JBqxhXmdfa1SfNxmrmNN2Fsu2x-,0,1
trB-GpuwGQ5cwM84JKTI,0,1
eS1gQudNdN9vJY1AtMpENpn,0,26
trqRTudIGoF0X9KbuKz,0,3
kK9St5E0jqN7XsSrwJqxUuT8M9FnSU,0,1
trqRTvNNBQ1mjQB4JKTI,0,7
5A5Nl5p0GxsSgMpRwMpENpn,0,1
e1C-txp0BNc7gspy,0,1
kFFNl580MqN7Xs9haSEWvpdh,0,2
trqRTvdWjZqoadmouspENpn,0,72
l19rte20Q9uvammmaF1WqxMzmw,0,2
trqRTuFuQIdYFgk4JKTI,0,2
er1je5a0PeTxJOl4JKTIqxM_,0,2
lFFSl19cMZmhkTKbuKz,0,1
6hLYZ198GqN_jdd4wANYNxb_oT1A,0,1
er1Yl5p0doTNkTKbuKzWvp2,0,2
trqRTudRBTMc1m54,0,2
5F1RQS9adqL7gspy,0,3
eSMgqu1oQqf7gmmi,0,3
k11gQyardNN7Xmn,0,5
D1xYG5p0dNFEJhqR5SqfNX,0,1
DF1vluu0Gxs0jMKsaMpENpn,0,8
6OfRCDCyLpffDMd-5SqfNX,0,1
3KFjGK9UM9KNFMdswMpWUvj,0,1
kJ17t59xXQL7JgC4JKTI,0,12
DFmbtS9UGqs_jdb4JKTI,0,4
trqRTvNNXQ5YadmocS1yqxMzmw,0,9
tKFgqvdNXqc7JMlK5SqfNFTRm7,0,1
tS1vtup0GxsyXZc4JKTIqxM_,0,1
lF9-tyuJMNj7gMuWaMpENpn_oTC,0,1
eSMJqvNNGqf7gmdrJK1yqxMzmw,0,66
6hjRZF98GqN_jdd4wANYNxb_oT1A,0,3
l1F-exFyQqf7JMlK5SqfNFTRm7,0,1
6Yl7ZrL9PuffDMd-5SqfNX,0,2
trqRTJn8gZp91m58uG,0,8
trqRTuMJMIuYgMp7uKkWvpdh,0,85
trqRTumvMTqxgMz4JKTI,0,53
5F1RQS9NXqKcjdM9aF1fqxMzmw,0,30
trqRTvdvGQpvJdMW5SqfNX,0,1
DS9FTv1cQoq81m58uG,0,4
tr14lpsydvls1m58uG,0,13
eSumqK9NdNdvjMxY5SqfNX,0,1
trqRTuMEO6nf1m58uG,0,39
D1Tol5dSQxsYFmF8,0,1
trqRTu50L6a9kTKbuKzWvp2,0,170
HhLSZDCyPpffDMd-5SqfNX,0,1
trqRTJn4G9b7gspy,0,2
DSMJquMIX5svjMMf5SqW,0,87
519Xl5SvdvNRFqKbuKz,0,120
D1xxl19UQIFSFqKbu-,0,1
DS9ol5C0BQ1RJsNh5SqfNX,0,24
